SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
30691117_172405206476_INTERNET|172405206476|ODP-BLI-FN/07 FN/D01/03.7-FR_1641781-PANEL-01|ODP-BLI-FN/07 FN/D01/03.7-PANEL-01-1
