SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
41686388_172405803610_INTERNET, 41686388_172405803610_IPTV|172405803610|ODP-BLI-FF/12 FF/D02/09.12-FR_1726510-PANEL-01|ODP-BLI-FF/12 FF/D02/09.12-PANEL-01-2
