SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
35272958_172405203504_INTERNET|172405203504|ODP-BLI-FF/04 FF/D01/08.04-FR_1726501-PANEL01|ODP-BLI-FF/04 FF/D01/08.04-PANEL01-1
