SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
43001650_172405803696_INTERNET|172405803696|ODP-BLI-FQ/62 FQ/D05/62.01-PANEL01|ODP-BLI-FQ/62 FQ/D05/62.01-PANEL01-6
