SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
42555854_172405803497_IPTV, 42555854_172405803497_INTERNET|172405803497|ODP-BLI-FQ/62 FQ/D05/62.01-PANEL01|ODP-BLI-FQ/62 FQ/D05/62.01-PANEL01-7
