SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
40758905_172405802891_INTERNET|172405802891|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01-3
