SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
32750032_172405203326_INTERNET, 32750032_172405203326_IPTV|172405203326|ODP-BLI-FF/04 FF/D01/08.04-FR_1726501-PANEL01|ODP-BLI-FF/04 FF/D01/08.04-PANEL01-3
