SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
29453187_172405203220_IPTV, 29453187_172405203220_INTERNET|172405203220|ODP-BLI-FF/05 FF/D01/07.05-FR_1726502-PANEL01|ODP-BLI-FF/05 FF/D01/07.05-PANEL01-5
