SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
39521088_172405802723_INTERNET|172405802723|ODP-BLI-FG/19 FG/D03/19.01-PANEL01|ODP-BLI-FG/19 FG/D03/19.01-PANEL01-6
