SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
33919759_172405203516_INTERNET|172405203516|ODP-BLI-FF/12 FF/D02/09.12-FR_1726510-PANEL-01|ODP-BLI-FF/12 FF/D02/09.12-PANEL-01-4
