SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
40554183_172405802939_INTERNET|172405802939|ODP-BLI-FG/19 FG/D03/19.01-PANEL01|ODP-BLI-FG/19 FG/D03/19.01-PANEL01-5
