SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
43001805_172405803692_INTERNET|172405803692|ODP-BLI-FD/21 FD/D02/21.01-PANEL01|ODP-BLI-FD/21 FD/D02/21.01-PANEL01-7
