SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
35813937_172405203595_IPTV, 35813937_172405203595_INTERNET|172405203595|ODP-BLI-FAA/01 FAA/D01/01.01-FR_2195674-PANEL01|ODP-BLI-FAA/01 FAA/D01/01.01-PANEL01-2
