SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
29425434_172405803643_INTERNET|172405803643|GCL-BLI-F06/05 GCL/F06/05.01-PANEL01|GCL-BLI-F06/05 GCL/F06/05.01-PANEL01-4
