SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
40414930_172405802684_INTERNET|172405802684|ODP-BLI-FQ/56 FQ/D04/56.01-PANEL01|ODP-BLI-FQ/56 FQ/D04/56.01-PANEL01-2
