SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
40080289_172405802690_INTERNET|172405802690|ODP-BLI-FQ/57 FQ/D04/57.01-PANEL01|ODP-BLI-FQ/57 FQ/D04/57.01-PANEL01-4
