SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
36308397_172405800483_INTERNET|172405800483|ODP-BLI-FAA/01 FAA/D01/01.01-FR_2195674-PANEL01|ODP-BLI-FAA/01 FAA/D01/01.01-PANEL01-6
