SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
39994180_172405802847_INTERNET|172405802847|ODP-BLI-FAA/16 FAA/D05/16.01-PANEL01|ODP-BLI-FAA/16 FAA/D05/16.01-PANEL01-2
