SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
38072865_172405802050_INTERNET|172405802050|ODP-BLI-FF/05 FF/D01/07.05-FR_1726502-PANEL01|ODP-BLI-FF/05 FF/D01/07.05-PANEL01-4
