SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
30308583_172428800335_IPTV, 30308583_172428800335_INTERNET|172428800335|ODP-BLI-FE/18 FE/D02/03.15-FR_1725360-PANEL-01|ODP-BLI-FE/18 FE/D02/03.15-PANEL-01-1
