SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
40712247_172405803015_IPTV, 40712247_172405803015_INTERNET|172405803015|ODP-BLI-FAB/12 FAB/D02/12.01-PANEL01|ODP-BLI-FAB/12 FAB/D02/12.01-PANEL01-2
