SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
37996672_172428802568_INTERNET|172428802568|ODP-BLI-FE/18 FE/D02/03.15-FR_1725360-PANEL-01|ODP-BLI-FE/18 FE/D02/03.15-PANEL-01-2
