SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
41610847_172405803429_IPTV, 41610847_172405803429_INTERNET|172405803429|ODP-BLI-FAA/16 FAA/D05/16.01-PANEL01|ODP-BLI-FAA/16 FAA/D05/16.01-PANEL01-1
