SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
42279076_172405803406_INTERNET|172405803406|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01-5
