SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
41771443_172405803392_INTERNET, 41771443_172405803392_IPTV|172405803392|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01|ODP-BLI-FAB/06 FAB/D01/06.01-PANEL01-4
