SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
36693475_172405800777_INTERNET, 36693475_172405800777_IPTV|172405800777|ODP-BLI-FF/04 FF/D01/08.04-FR_1726501-PANEL01|ODP-BLI-FF/04 FF/D01/08.04-PANEL01-5
