SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
35055777_172405203647_IPTV, 35055777_172405203647_INTERNET|172405203647|ODP-BLI-FG/19 FG/D03/19.01-PANEL01|ODP-BLI-FG/19 FG/D03/19.01-PANEL01-3
