SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
41657427_172405803607_INTERNET, 41657427_172405803607_IPTV|172405803607|ODP-BLI-FF/26 FF/D02/26.01-PANEL01|ODP-BLI-FF/26 FF/D02/26.01-PANEL01-1
