SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
42901655_172405803794_INTERNET|172405803794|ODP-BLI-FAB/12 FAB/D02/12.01-PANEL01|ODP-BLI-FAB/12 FAB/D02/12.01-PANEL01-4
