SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
41437871_172405803440_IPTV, 41437871_172405803440_INTERNET|172405803440|ODP-BLI-FQ/57 FQ/D04/57.01-PANEL01|ODP-BLI-FQ/57 FQ/D04/57.01-PANEL01-5
