SERVICE_NAME|SERVICE_NUMBER|ODP_PANEL|PORT_NAME
43012345_172405803822_INTERNET, 43012345_172405803822_IPTV|172405803822|ODP-BLI-FD/21 FD/D02/21.01-PANEL01|ODP-BLI-FD/21 FD/D02/21.01-PANEL01-4
